"Site","Sampling.Date","Luminex.Date","Species","Age","Sex","Repro.Status","Weight","Forearm","EBOV","MARV","logEBOV","logMARV","logEBOVrs","logMARVrs","BodyCondition","ReproSex","Year"
"Buoyem","2013-06-15 00:00:00","2013-11-04 00:00:00","Rousettus aegyptiacus","Adult","M",NA,150,96,65,409.75,4.17438726989564,6.01554721762394,0.305998959494049,0.667646294731121,1.5625,"M","2013"
"Buoyem","2013-06-15 00:00:00","2013-11-18 00:00:00","Rousettus aegyptiacus","Adult","F",NA,150,98.3,153.25,669.5,5.03207057481632,6.50653116513123,0.450263361874026,0.780710196658531,1.52594099694812,NA,"2013"
"Buoyem","2013-06-15 00:00:00","2013-11-18 00:00:00","Rousettus aegyptiacus","Adult","M",NA,150,97.7,107,99.75,4.67282883446191,4.60266705576997,0.396652353924428,0.418943867837752,1.5353121801433,"M","2013"
"Buoyem","2013-06-15 00:00:00","2013-11-04 00:00:00","Rousettus aegyptiacus","Adult","F",NA,120,95.4,574.75,244.25,6.35393516364329,5.49819229092289,0.643320410158729,0.578519268937779,1.25786163522013,NA,"2013"
"Buoyem","2013-06-15 00:00:00","2013-11-04 00:00:00","Rousettus aegyptiacus","Subadult","F",NA,95,89,17.5,26,2.86220088092947,3.25809653802148,0.102916192862373,0.192608046981311,1.06741573033708,"Sexually immature","2013"
"Buoyem","2013-06-15 00:00:00","2013-11-04 00:00:00","Rousettus aegyptiacus","Adult","M",NA,155,100.2,55.25,155,4.01186834039786,5.04342511691925,0.280846439920644,0.500174512648622,1.54690618762475,"M","2013"
"Buoyem","2013-06-15 00:00:00","2013-11-04 00:00:00","Rousettus aegyptiacus","Adult","F",NA,155,93.2,313.25,300.5,5.74700159377618,5.70544775397526,0.549387300071095,0.61422408597522,1.66309012875536,NA,"2013"
"Buoyem","2013-06-15 00:00:00","2013-11-04 00:00:00","Rousettus aegyptiacus","Adult","F",NA,155,93,82,110.5,4.40671924726425,4.70501552095781,0.341956214604887,0.441875191947655,1.66666666666667,NA,"2013"
"Buoyem","2013-06-15 00:00:00","2013-11-04 00:00:00","Rousettus aegyptiacus","Subadult","F",NA,95,82.2,84.25,17.25,4.43378856923247,2.84781214347737,0.346145644431606,0.121926536227536,1.15571776155718,"Sexually immature","2013"
"Buoyem","2013-06-15 00:00:00","2013-11-04 00:00:00","Rousettus aegyptiacus","Juvenile","F",NA,140,74.3,506.75,971.75,6.22801778533211,6.87909856973233,0.623832592140292,0.816414112840089,1.8842530282638,"Sexually immature","2013"
"Buoyem","2013-06-15 00:00:00","2013-11-04 00:00:00","Rousettus aegyptiacus","Juvenile","M",NA,150,77.6,482.25,65.25,6.17846265178584,4.1782260462028,0.616163107297283,0.351122834753459,1.93298969072165,"Sexually immature","2013"
"Buoyem","2013-06-15 00:00:00","2013-11-18 00:00:00","Rousettus aegyptiacus","Adult","F",NA,125,92.1,28.5,368.5,3.3499040872746,5.90944071162939,0.199227274455078,0.667252928214218,1.35722041259501,NA,"2013"
"Buoyem","2013-11-15 00:00:00","2014-10-15 00:00:00","Rousettus aegyptiacus","Subadult","M",NA,70,86.6,150.25,9.25,5.01230057341532,2.22462355152433,0.411761976180104,0.00495196470400632,0.808314087759815,"Sexually immature","2013"
"Buoyem","2013-11-15 00:00:00","2014-10-15 00:00:00","Rousettus aegyptiacus","Adult","F",NA,120,100,333.5,501.5,5.80964286535568,6.21760360740199,0.545913231496921,0.726624833357784,1.2,NA,"2013"
"Buoyem","2013-11-15 00:00:00","2014-10-15 00:00:00","Rousettus aegyptiacus","Subadult","M",NA,105,91.8,122.5,47.25,4.80811102998478,3.85545265393975,0.377407491474278,0.299700523463214,1.1437908496732,"Sexually immature","2013"
"Buoyem","2013-11-15 00:00:00","2014-10-15 00:00:00","Rousettus aegyptiacus","Subadult","F",NA,65,88.5,89.75,72,4.49702802736839,4.27666611901606,0.325068394789519,0.375828709781039,0.734463276836158,"Sexually immature","2013"
"Buoyem","2013-11-15 00:00:00","2014-10-15 00:00:00","Rousettus aegyptiacus","Subadult","M",NA,100,94.8,77,133.5,4.34380542185368,4.8941014778403,0.29928899605389,0.487421139589214,1.05485232067511,"Sexually immature","2013"
"Buoyem","2013-11-15 00:00:00","2014-10-15 00:00:00","Rousettus aegyptiacus","Subadult","F",NA,100,93.9,127,128,4.84418708645859,4.85203026391962,0.383477216248395,0.47981738169085,1.06496272630458,"Sexually immature","2013"
"Buoyem","2013-11-15 00:00:00","2014-10-15 00:00:00","Rousettus aegyptiacus","Adult","F",NA,90,90,93.25,53.75,4.53528405852393,3.98434366700777,0.33150489596954,0.32299569294636,1,NA,"2013"
"Buoyem","2013-11-15 00:00:00","2014-10-15 00:00:00","Rousettus aegyptiacus","Subadult","M",NA,100,95.8,217.75,81,5.38334761573261,4.39444915467244,0.474189903322065,0.397116274464908,1.04384133611691,"Sexually immature","2013"
"Buoyem","2013-11-15 00:00:00","2014-10-15 00:00:00","Rousettus aegyptiacus","Subadult","F",NA,75,88.4,140.25,314.25,4.94342654440281,5.75018884747036,0.400174057736357,0.642146437290054,0.84841628959276,"Sexually immature","2013"
"Buoyem","2013-11-15 00:00:00","2014-10-15 00:00:00","Rousettus aegyptiacus","Subadult","M",NA,105,83.6,255,23.25,5.54126354515843,3.14630513203337,0.500758944474318,0.171532458691748,1.25598086124402,"Sexually immature","2013"
"Buoyem","2013-11-15 00:00:00","2014-10-15 00:00:00","Rousettus aegyptiacus","Subadult","F",NA,70,90,142.25,14,4.95758607300644,2.63905732961526,0.402556370271479,0.0798548215468917,0.777777777777778,"Sexually immature","2013"
"Buoyem","2013-11-15 00:00:00","2014-10-15 00:00:00","Rousettus aegyptiacus","Subadult","F",NA,90,90.3,43.25,16.5,3.76699723337789,2.80336038090653,0.202242165171834,0.109550200109929,0.996677740863787,"Sexually immature","2013"
"Buoyem","2013-11-15 00:00:00","2014-10-15 00:00:00","Rousettus aegyptiacus","Subadult","M",NA,85,96.2,100.5,195,4.61015772749913,5.27299955856375,0.344102241908328,0.55590143776666,0.883575883575884,"Sexually immature","2013"
"Buoyem","2013-11-15 00:00:00","2014-10-15 00:00:00","Rousettus aegyptiacus","Subadult","F",NA,70,82.1,170.75,147,5.1402004984509,4.99043258677874,0.433280884272507,0.504831581603785,0.852618757612668,"Sexually immature","2013"
"Buoyem","2013-11-15 00:00:00","2014-10-15 00:00:00","Rousettus aegyptiacus","Adult","F",NA,95,94.6,297.25,357,5.69457353557089,5.87773578177964,0.526553045545254,0.665198684154018,1.00422832980973,NA,"2013"
"Buoyem","2013-11-15 00:00:00","2014-10-15 00:00:00","Rousettus aegyptiacus","Subadult","F",NA,70,86.5,229.25,8.5,5.43481311113657,2.14006616349627,0.482848870598392,-0.0103305490902356,0.809248554913295,"Sexually immature","2013"
"Buoyem","2013-11-15 00:00:00","2014-10-15 00:00:00","Rousettus aegyptiacus","Subadult","M",NA,65,82.5,87.5,7.75,4.47163879336357,2.04769284336526,0.320796706647918,-0.0270256785407058,0.787878787878788,"Sexually immature","2013"
"Buoyem","2013-11-15 00:00:00","2014-10-15 00:00:00","Rousettus aegyptiacus","Subadult","F",NA,75,84.9,399.25,134.5,5.98958778709512,4.90156419904189,0.576188606807175,0.488769917530037,0.88339222614841,"Sexually immature","2013"
"Buoyem","2013-11-15 00:00:00","2014-10-15 00:00:00","Rousettus aegyptiacus","Subadult","M",NA,90,89.2,211.25,575.5,5.35304226623728,6.35523922816194,0.469091088523568,0.7515004630561,1.00896860986547,"Sexually immature","2013"
"Buoyem","2013-11-15 00:00:00","2014-10-15 00:00:00","Rousettus aegyptiacus","Subadult","F",NA,80,87,29.5,9.5,3.38439026334577,2.2512917986065,0.137869303175683,0.00977186114837283,0.919540229885057,"Sexually immature","2013"
"Buoyem","2013-11-15 00:00:00","2014-10-15 00:00:00","Rousettus aegyptiacus","Subadult","M",NA,80,94.6,189.75,11.5,5.24570741627574,2.4423470353692,0.451032213424215,0.0443023067945796,0.845665961945032,"Sexually immature","2013"
"Buoyem","2013-11-15 00:00:00","2014-10-15 00:00:00","Rousettus aegyptiacus","Adult","M",NA,145,96.4,84.5,201,4.43675153436313,5.30330490805908,0.314926994685088,0.561378687389697,1.50414937759336,"M","2013"
"Buoyem","2013-11-15 00:00:00","2014-10-15 00:00:00","Rousettus aegyptiacus","Adult","M",NA,125,94.2,41.25,25.5,3.71965111278069,3.23867845216438,0.194276274516469,0.188227588142218,1.32696390658174,"M","2013"
"Buoyem","2013-11-15 00:00:00","2014-10-15 00:00:00","Rousettus aegyptiacus","Subadult","M",NA,80,82.6,90.75,79.5,4.50810847314496,4.37575702166029,0.326932657760921,0.393737944229503,0.968523002421308,"Sexually immature","2013"
"Buoyem","2013-11-15 00:00:00","2014-10-15 00:00:00","Rousettus aegyptiacus","Subadult","M",NA,70,82.4,636,12,6.45519856334012,2.484906649788,0.654526694167749,0.0519943359549056,0.849514563106796,"Sexually immature","2013"
"Buoyem","2013-11-15 00:00:00","2014-10-15 00:00:00","Rousettus aegyptiacus","Adult","M",NA,145,100.8,31.5,133.75,3.44998754583159,4.89597238577612,0.148905915531248,0.487759278893225,1.43849206349206,"M","2013"
"Buoyem","2013-11-15 00:00:00","2014-10-15 00:00:00","Rousettus aegyptiacus","Subadult","F",NA,70,83.5,66.75,17.25,4.20095429728036,2.84781214347737,0.275254578365729,0.117584207433354,0.838323353293413,"Sexually immature","2013"
"Buoyem","2013-11-15 00:00:00","2014-10-15 00:00:00","Rousettus aegyptiacus","Subadult","M",NA,90,87.7,26.5,11,3.27714473299218,2.39789527279837,0.119825455922778,0.0362682994711548,1.02622576966933,"Sexually immature","2013"
"Buoyem","2013-11-15 00:00:00","2014-10-15 00:00:00","Rousettus aegyptiacus","Subadult","M",NA,95,94.7,240,81.5,5.48063892334199,4.40060302024682,0.490558972389568,0.3982284958535,1.00316789862724,"Sexually immature","2013"
"Buoyem","2013-11-15 00:00:00","2014-10-15 00:00:00","Rousettus aegyptiacus","Subadult","F",NA,65,79.3,103.5,101.5,4.63957161270542,4.62005879848184,0.349051069612634,0.437891924872734,0.819672131147541,"Sexually immature","2013"
"Buoyem","2013-11-15 00:00:00","2014-10-15 00:00:00","Rousettus aegyptiacus","Juvenile","F",NA,55,80,498.75,1138.25,6.21210496820407,7.03724727421489,0.613626680112784,0.874763463660247,0.6875,"Sexually immature","2013"
"Buoyem","2013-11-15 00:00:00","2014-10-15 00:00:00","Rousettus aegyptiacus","Subadult","M",NA,92,85.7,215.25,38.75,5.37180014330784,3.65713075579936,0.472247064045662,0.263856734827915,1.07351225204201,"Sexually immature","2013"
"Buoyem","2013-11-15 00:00:00","2014-10-15 00:00:00","Rousettus aegyptiacus","Subadult","F",NA,75,82.3,36.75,18.25,3.60413822565885,2.9041650800285,0.174841460924737,0.127769178259355,0.911300121506683,"Sexually immature","2013"
"Buoyem","2013-11-15 00:00:00","2014-10-15 00:00:00","Rousettus aegyptiacus","Subadult","F",NA,70,84,757.25,12,6.62969344990735,2.484906649788,0.683885111896216,0.0519943359549056,0.833333333333333,"Sexually immature","2013"
"Buoyem","2013-11-15 00:00:00","2014-10-15 00:00:00","Rousettus aegyptiacus","Subadult","M",NA,80,84.5,69.5,12.5,4.24132675257075,2.52572864430826,0.282047163698494,0.0593723156786551,0.946745562130177,"Sexually immature","2013"
"Buoyem","2013-11-15 00:00:00","2014-10-15 00:00:00","Rousettus aegyptiacus","Adult","M",NA,65,87.4,277.75,340.5,5.62672142851974,5.83041512558957,0.515137063439686,0.656646166179629,0.74370709382151,"M","2013"
"Buoyem","2013-11-15 00:00:00","2014-10-15 00:00:00","Rousettus aegyptiacus",NA,NA,NA,85,89.4,28,9,3.3322045101752,2.19722457733622,0.129089153962164,0,0.950782997762863,NA,"2013"
"Buoyem","2013-11-15 00:00:00","2014-10-15 00:00:00","Rousettus aegyptiacus","Subadult","F",NA,90,88.3,190.5,13.5,5.24965219456676,2.60268968544438,0.45169591452854,0.0732819006387741,1.01925254813137,"Sexually immature","2013"
"Buoyem","2013-11-15 00:00:00","2014-10-15 00:00:00","Rousettus aegyptiacus","Subadult","M",NA,95,92.5,354,11.5,5.86929691313377,2.4423470353692,0.555949906429447,0.0443023067945796,1.02702702702703,"Sexually immature","2013"
"Buoyem","2013-11-15 00:00:00","2014-10-15 00:00:00","Rousettus aegyptiacus","Subadult","F",NA,80,83.9,60,14.5,4.0943445622221,2.67414864942653,0.257317702407156,0.086197065454614,0.953516090584029,"Sexually immature","2013"
"Buoyem","2013-11-15 00:00:00","2014-10-15 00:00:00","Rousettus aegyptiacus","Subadult","F",NA,75,86.2,57.75,50.75,4.0561233494019,3.9269116179219,0.250887059342829,0.312615688279054,0.870069605568445,"Sexually immature","2013"
"Buoyem","2013-11-15 00:00:00","2014-10-15 00:00:00","Rousettus aegyptiacus","Subadult","M",NA,95,86.6,38,67,3.63758615972639,4.20469261939097,0.180469009329319,0.362820550157243,1.09699769053118,"Sexually immature","2013"
"Buoyem","2013-11-15 00:00:00","2014-10-15 00:00:00","Rousettus aegyptiacus","Adult","F",NA,135,105.4,105.25,20,4.65633847256249,2.99573227355399,0.351872060447164,0.144318612091073,1.28083491461101,NA,"2013"
"Buoyem","2013-11-15 00:00:00","2014-10-15 00:00:00","Rousettus aegyptiacus","Subadult","M",NA,80,84,119,8,4.77912349311153,2.07944154167984,0.372530396029326,-0.0212875646838686,0.952380952380952,"Sexually immature","2013"
"Buoyem","2013-11-15 00:00:00","2014-10-15 00:00:00","Rousettus aegyptiacus","Subadult","M",NA,90,87,42.5,145.5,3.74950407593037,4.98017608661155,0.19929897621176,0.502977868889366,1.03448275862069,"Sexually immature","2013"
"Buoyem","2013-11-15 00:00:00","2014-10-15 00:00:00","Rousettus aegyptiacus","Adult","F",NA,100,93.5,109.25,25.5,4.6936388339757,3.23867845216438,0.358147772093132,0.188227588142218,1.06951871657754,NA,"2013"
"Buoyem","2013-11-15 00:00:00","2014-10-15 00:00:00","Rousettus aegyptiacus","Subadult","F",NA,85,87.1,163.75,23.75,5.09834087451536,3.16758253048065,0.426238085772032,0.175378037923314,0.975889781859931,"Sexually immature","2013"
"Buoyem","2013-11-15 00:00:00","2014-10-15 00:00:00","Rousettus aegyptiacus","Adult","F",NA,120,95.4,45.25,23,3.81220267014594,3.13549421592915,0.209847890029123,0.169578543388259,1.25786163522013,NA,"2013"
"Buoyem","2013-11-15 00:00:00","2014-10-15 00:00:00","Rousettus aegyptiacus","Adult","F",NA,80,84.9,204.5,310.5,5.32056797548286,5.73818390137353,0.463627353670588,0.639976718491941,0.94228504122497,NA,"2013"
"Buoyem","2013-11-15 00:00:00","2014-10-15 00:00:00","Rousettus aegyptiacus","Subadult","M",NA,65,84.4,414.5,11.75,6.02707297457535,2.46385324059017,0.582495415071442,0.0481892395111164,0.770142180094787,"Sexually immature","2013"
"Buoyem","2013-11-15 00:00:00","2014-10-15 00:00:00","Rousettus aegyptiacus","Subadult","M",NA,75,83.5,81.25,12.75,4.39753082120985,2.54553127160443,0.30832818767696,0.0629513515485385,0.898203592814371,"Sexually immature","2013"
"Buoyem","2013-11-15 00:00:00","2014-10-15 00:00:00","Rousettus aegyptiacus","Subadult","F",NA,85,86.6,315,15.75,5.75257263882563,2.75684036527164,0.536311279352141,0.10114238623076,0.981524249422633,"Sexually immature","2013"
"Buoyem","2013-11-15 00:00:00","2014-10-15 00:00:00","Rousettus aegyptiacus",NA,NA,NA,90,NA,131.75,656,4.88090618742147,6.48616078894409,0.389655131979276,0.775162624403289,NA,NA,"2013"
"Buoyem","2013-11-15 00:00:00","2014-10-15 00:00:00","Rousettus aegyptiacus","Juvenile","M",NA,75,81.2,2572.5,16.5,7.8526334677082,2.80336038090653,0.889642338401675,0.109550200109929,0.923645320197044,"Sexually immature","2013"
"Buoyem","2013-11-15 00:00:00","2014-10-15 00:00:00","Rousettus aegyptiacus","Subadult","F",NA,85,89.6,34.25,10.5,3.53368656470823,2.35137525716348,0.162988109044104,0.0278604855919861,0.948660714285714,"Sexually immature","2013"
"Buoyem","2013-11-15 00:00:00","2014-10-15 00:00:00","Rousettus aegyptiacus","Adult","F",NA,100,95,31.5,17.5,3.44998754583159,2.86220088092947,0.148905915531248,0.120184761728154,1.05263157894737,NA,"2013"
"Buoyem","2013-11-15 00:00:00","2014-10-15 00:00:00","Rousettus aegyptiacus","Juvenile","F",NA,70,85.1,100.5,11.5,4.61015772749913,2.4423470353692,0.344102241908328,0.0443023067945796,0.82256169212691,"Sexually immature","2013"
"Buoyem","2013-11-15 00:00:00","2014-10-15 00:00:00","Rousettus aegyptiacus","Subadult","F",NA,70,83.4,57.5,12.25,4.0517849478033,2.50552593699074,0.250157131899617,0.0557209711839723,0.839328537170264,"Sexually immature","2013"
"Buoyem","2013-11-15 00:00:00","2014-10-15 00:00:00","Rousettus aegyptiacus","Adult","F",NA,75,82.4,68.25,106,4.22317743406507,4.66343909411207,0.278993576944985,0.445732280184409,0.910194174757281,NA,"2013"
"Buoyem","2013-11-15 00:00:00","2014-10-15 00:00:00","Rousettus aegyptiacus","Adult","F",NA,75,84.5,224.25,9.5,5.4127615009389,2.2512917986065,0.479138731026371,0.00977186114837283,0.887573964497041,NA,"2013"
"Buoyem","2013-11-15 00:00:00","2014-10-15 00:00:00","Rousettus aegyptiacus","Adult","F",NA,110,97.3,128,7.5,4.85203026391962,2.01490302054226,0.384796815262149,-0.0329519604575124,1.13052415210689,NA,"2013"
"Buoyem","2013-11-15 00:00:00","2014-10-15 00:00:00","Rousettus aegyptiacus","Adult","F",NA,115,108.9,185.5,247.5,5.22305488204749,5.51141058200874,0.447220969578825,0.598990750711004,1.05601469237833,NA,"2013"
"Buoyem","2013-11-15 00:00:00","2014-10-15 00:00:00","Rousettus aegyptiacus","Subadult","M",NA,80,87.6,52.75,15.5,3.96556377235618,2.7408400239252,0.235650590558412,0.0982505580529739,0.91324200913242,"Sexually immature","2013"
"Buoyem","2013-11-15 00:00:00","2014-10-15 00:00:00","Rousettus aegyptiacus","Adult","F",NA,110,97.9,127.75,47.25,4.85007522908381,3.85545265393975,0.38446788453809,0.299700523463214,1.12359550561798,NA,"2013"
"Buoyem","2013-11-15 00:00:00","2014-10-15 00:00:00","Rousettus aegyptiacus","Subadult","F",NA,95,93.7,342.75,100.25,5.83700131844242,4.60766706618668,0.55051623683379,0.435652300114309,1.01387406616862,"Sexually immature","2013"
"Buoyem","2013-11-15 00:00:00","2014-10-15 00:00:00","Rousettus aegyptiacus","Subadult","M",NA,80,84.6,83.25,22.5,4.42184812886055,3.11351530921037,0.312419526340721,0.165606176774941,0.945626477541371,"Sexually immature","2013"
"Buoyem","2013-11-15 00:00:00","2014-10-15 00:00:00","Rousettus aegyptiacus","Subadult","F",NA,105,91.4,78.25,423.25,4.35990882942026,6.04796302101324,0.301998362359643,0.695964773225737,1.14879649890591,"Sexually immature","2013"
