"Bat ID","Last 4 digits","Site","Sampling Date","Luminex Date","Species","Age","Sex","Repro Status","Weight (g)","Forearm (mm)","EBOV","MARV","logEBOV","logMARV","logEBOVrs","logMARVrs"
"416","416","Accra Zoo",2013-06-05 00:00:00,"2017-08-03","E. helvum","JUV","M","NRS","75","87.8",23.25,8,3.14630513203337,2.07944154167984,0.0926849714958366,0.0748402159012838
"6544","6544","Accra Zoo",2013-06-05 00:00:00,"2017-09-03","E. helvum","A","M","NRS","210","119.4",20,8.5,2.99573227355399,2.14006616349627,0.0898179356670918,0.0120340338054605
"8793","8793","Accra Zoo",2013-06-05 00:00:00,"2017-09-03","E. helvum","A","M","NRS","235","125",17.75,8.5,2.87638551592142,2.14006616349627,0.0709450824011786,0.0120340338054605
"4968","4968","Accra Zoo",2013-06-05 00:00:00,"2017-09-03","E. helvum","JUV","M","NRS","125","104",29.5,6.75,3.38439026334577,1.90954250488444,0.151278216260116,-0.033725088768417
"4099","4099","Accra Zoo",2013-06-05 00:00:00,"2017-08-03","E. helvum","A","F","P","300","121.7",13.25,5.75,2.58399755243223,1.74919985480926,-0.0244417535189972,0.01600546404441
"1777","1777","Accra Zoo",2013-06-05 00:00:00,"2017-08-03","E. helvum","A","M","NRS","250","123.6",118.5,9.75,4.77491296057519,2.27726728500976,0.431918352319072,0.110084187157641
"7817","7817","Accra Zoo",2013-06-05 00:00:00,"2017-09-03","E. helvum","SA","M","NRS","220","107",17,7.25,2.83321334405622,1.98100146886658,0.0641180677344598,-0.0195404297553164
"9089","9089","Accra Zoo",2013-06-05 00:00:00,"2017-09-03","E. helvum","A","M","NRS","245",NA,720.25,7,6.57959837396464,1.94591014905531,0.656551212543936,-0.0265060835810128
"4146","4146","Accra Zoo",2013-06-05 00:00:00,"2017-08-03","E. helvum","A","F","P","245","114.7",13.75,2.75,2.62103882411258,1.01160091167848,-0.0167261846743064,-0.115402690995687
"1984","1984","Accra Zoo",2013-06-05 00:00:00,"2017-08-03","E. helvum","A","M","NRS","200","119.5",22.75,7.5,3.12456514539696,2.01490302054226,0.0881566074314668,0.0633422493292238
"3603","3603","Accra Zoo",2013-06-05 00:00:00,"2017-08-03","E. helvum","SA","M","NRS","200","118",14,7.75,2.63905732961526,2.04769284336526,-0.0129729922654694,0.0691839742413715
"9238","9238","Accra Zoo",2013-06-05 00:00:00,"2017-09-03","E. helvum","A","M","NRS","235","122",11.25,7.25,2.42036812865043,1.98100146886658,-0.00116705040738128,-0.0195404297553164
"2183","2183","Accra Zoo",2013-06-05 00:00:00,"2017-08-03","E. helvum","SA","F","NRS","175","108.4",13.5,9.5,2.60268968544438,2.2512917986065,-0.0205482468285697,0.105456481578192
"7554","7554","Accra Zoo",2013-06-05 00:00:00,"2017-09-03","E. helvum","SA","M","NRS","207","123.8",17.75,9.25,2.87638551592142,2.22462355152433,0.0709450824011786,0.0288187400113356
"778","778","Accra Zoo",2013-06-05 00:00:00,"2017-08-03","E. helvum","A","F","NRS","265","117.4",20,6.75,2.99573227355399,1.90954250488444,0.0613211655832057,0.0445715730618456
"3261","3261","Accra Zoo",2013-06-05 00:00:00,"2017-08-03","E. helvum","A","F","P","315","120.8",15.5,8,2.7408400239252,2.07944154167984,0.00822799111121891,0.0748402159012838
"832","832","Accra Zoo",2013-06-05 00:00:00,"2017-08-03","E. helvum","A","M","NRS","255","122.5",24,6.5,3.17805383034795,1.87180217690159,0.0992981156040994,0.037847882746098
"418","418","Accra Zoo",2013-06-05 00:00:00,"2017-08-03","E. helvum","SA","M","NRS","290","114",14.75,10.75,2.69124308278583,2.37490575457367,-0.00210288027865057,0.127479129579702
"3660","3660","Accra Zoo",2013-06-05 00:00:00,"2017-08-03","E. helvum","A","F","NRS","250","118.1",29.25,7,3.37587957367787,1.94591014905531,0.140504534084701,0.0510507106313283
"5068","5068","Accra Zoo",2013-06-05 00:00:00,"2017-09-03","E. helvum","SA","M","NRS","170","108.4",15.25,7.75,2.72457950305342,2.04769284336526,0.0469392973880514,-0.00630214090166001
NA,NA,"Accra Zoo",2013-06-05 00:00:00,"2017-09-03","E. helvum","SA","F","NRS","160","107.3",20,9.25,2.99573227355399,2.22462355152433,0.0898179356670918,0.0288187400113356
NA,NA,"Accra Zoo",2013-06-05 00:00:00,"2017-09-03","E. helvum","JUV","F","NRS","90","92.8",42.5,6.75,3.74950407593037,1.90954250488444,0.209015347514924,-0.033725088768417
"721","721","Accra Zoo",2013-06-05 00:00:00,"2017-08-03","E. helvum","A","F","NRS","270","122.2",35.5,5,3.56953269648137,1.6094379124341,0.180841810133797,-0.00889405508231899
"457","457","Accra Zoo",2013-06-05 00:00:00,"2017-08-03","E. helvum","SA","M","NRS","160","113",11.5,8.25,2.4423470353692,2.11021320034659,-0.0539470665578483,0.0803223914528895
"1383","1383","Accra Zoo",2013-06-05 00:00:00,"2017-08-03","E. helvum","A","F","NRS","250","123.8",44.75,9,3.80109144472086,2.19722457733622,0.229074696926938,0.0958240466873362
"9113","9113","Accra Zoo",2013-06-05 00:00:00,"2017-09-03","E. helvum","SA","M","NRS","150","110",18.75,8.25,2.93119375241642,2.11021320034659,0.0796121616386229,0.00610819778417844
"5873","5873","Accra Zoo",2013-06-05 00:00:00,"2017-09-03","E. helvum","A","F","NRS","305","123.6",10.25,7.25,2.32727770558442,1.98100146886658,-0.0158878683821398,-0.0195404297553164
NA,NA,"Accra Zoo",2013-06-05 00:00:00,"2017-09-03","E. helvum","JUV","M","NRS",NA,NA,93.5,10.25,4.53796143629464,2.32727770558442,0.333697746632935,0.0491956681177159
"1311","1311","Accra Zoo",2013-06-05 00:00:00,"2017-08-03","E. helvum","SA","M","NRS","180","110.5",13.25,11,2.58399755243223,2.39789527279837,-0.0244417535189972,0.13157486507838
"3904","3904","Accra Zoo",2013-06-05 00:00:00,"2017-08-03","E. helvum","A","F","NRS","270","117.6",21,9.5,3.04452243772342,2.2512917986065,0.0714839881191482,0.105456481578192
"890","890","Accra Zoo",2013-06-05 00:00:00,"2017-08-03","E. helvum","A","F","NRS","290","125.4",43.5,9.5,3.77276093809464,2.2512917986065,0.223173550331164,0.105456481578192
"3800","3800","Accra Zoo",2013-06-05 00:00:00,"2017-08-03","E. helvum","A","F","NRS","305","125.3",16,6.75,2.77258872223978,1.90954250488444,0.0148411352194817,0.0445715730618456
"7502","7502","Accra Zoo",2013-06-05 00:00:00,"2017-09-03","E. helvum","SA","F","NRS","170","116.4",18.25,6.25,2.9041650800285,1.83258146374831,0.0753379930054028,-0.0490019143054058
"3240","3240","Accra Zoo",2013-06-05 00:00:00,"2017-08-03","E. helvum","A","F","NRS","310","125.9",15.75,9,2.75684036527164,2.19722457733622,0.0115608069028137,0.0958240466873362
"3282","3282","Accra Zoo",2013-06-05 00:00:00,"2017-08-03","E. helvum","A","F","NRS","215","118",14.25,12.5,2.65675690671466,2.52572864430826,-0.0092862315405457,0.154349230008145
"4438","4438","Accra Zoo",2013-06-05 00:00:00,"2017-09-03","E. helvum","A","F","NRS","250","122",19,4,2.94443897916644,1.38629436111989,0.0817066904376079,-0.137590245565156
"7745","7745","Accra Zoo",2013-06-05 00:00:00,"2017-09-03","E. helvum","A","M","NRS","245","127.6",43,10.25,3.76120011569356,2.32727770558442,0.210864896230127,0.0491956681177159
"8509","8509","Accra Zoo",2013-06-05 00:00:00,"2017-09-03","E. helvum","A","F","NRS","275","112.9",13.75,3.5,2.62103882411258,1.25276296849537,0.0305659322504778,-0.164096329146169
"7739","7739","Accra Zoo",2013-06-05 00:00:00,"2017-09-03","E. helvum","A","F","NRS","255","113.5",68,6,4.21950770517611,1.79175946922805,0.283339189277852,-0.0571051114445243
"2857","2857","Accra Zoo",2013-06-05 00:00:00,"2017-08-03","E. helvum","A","F","L","290","114",21.5,4.25,3.06805293513362,1.44691898293633,0.0763853093881608,-0.037847882746098
NA,NA,"Accra Zoo",2013-06-05 00:00:00,"2017-09-03","E. helvum","A","F","NRS","305","119.4",15.5,8,2.7408400239252,2.07944154167984,0.0495106485544169,0
"9231","9231","Accra Zoo",2013-06-05 00:00:00,"2017-09-03","E. helvum","A","F","P","245","116",12.75,6,2.54553127160443,1.79175946922805,0.0186255746972231,-0.0571051114445243
"949","949","Accra Zoo",2013-06-05 00:00:00,"2017-08-03","E. helvum","A","F","NRS","265","121.4",21.25,8.5,3.05635689537043,2.14006616349627,0.0739490647370082,0.0856408952909353
"9846","9846","Accra Zoo",2013-06-05 00:00:00,"2017-09-03","E. helvum","A","F","NRS","285","124",28,8,3.3322045101752,2.07944154167984,0.143025842406847,0
"8615","8615","Accra Zoo",2013-06-05 00:00:00,"2017-09-03","E. helvum","SA","M","NRS","185","111",13,8,2.56494935746154,2.07944154167984,0.0216962461788419,0
"691","691","Accra Zoo",2013-06-05 00:00:00,"2017-08-03","E. helvum","A","M","NRS","265","120",14,8.5,2.63905732961526,2.14006616349627,-0.0129729922654694,0.0856408952909353
"4829","4829","Accra Zoo",2013-06-05 00:00:00,"2017-09-03","E. helvum","A","F","NRS","265","121",15.25,10,2.72457950305342,2.30258509299405,0.0469392973880514,0.044294165629875
"1879","1879","Accra Zoo",2013-06-05 00:00:00,"2017-08-03","E. helvum","SA","F","NRS","125","107.2",20,13,2.99573227355399,2.56494935746154,0.0613211655832057,0.161336660783131
"6353","6353","Accra Zoo",2013-06-05 00:00:00,"2017-09-03","E. helvum","A","F","NRS","305","124.2",29,4.5,3.36729582998647,1.50407739677627,0.148574994665715,-0.114210222889049
"6698","6698","Accra Zoo",2013-06-05 00:00:00,"2017-09-03","E. helvum","A","F","P","265","119.4",22,6,3.09104245335832,1.79175946922805,0.104889774013407,-0.0571051114445243
"9675","9675","Accra Zoo",2013-06-05 00:00:00,"2017-09-03","E. helvum","A","F","NRS","285","117.2",33,9,3.49650756146648,2.19722457733622,0.169007841747866,0.0233800226761073
"6826","6826","Accra Zoo",2013-06-05 00:00:00,"2017-09-03","E. helvum","A","F","NRS","235","119.6",14,9,2.63905732961526,2.19722457733622,0.033415281635151,0.0233800226761073
"1760","1760","Accra Zoo",2013-06-05 00:00:00,"2017-08-03","E. helvum","A","M","NRS","240","119.5",16,8,2.77258872223978,2.07944154167984,0.0148411352194817,0.0748402159012838
"3250","3250","Accra Zoo",2013-06-05 00:00:00,"2017-08-03","E. helvum","A","F","P","265","127",87.5,9.25,4.47163879336357,2.22462355152433,0.368747391663883,0.100705356078547
"5678","5678","Accra Zoo",2013-06-05 00:00:00,"2017-09-03","E. helvum","A","M","NRS","265","117.8",16,10,2.77258872223978,2.30258509299405,0.0545312166583242,0.044294165629875
"3072","3072","Accra Zoo",2013-06-05 00:00:00,"2017-08-03","E. helvum","A","M","NRS","265","110.8",19,8.75,2.94443897916644,2.16905370036952,0.0506369496757888,0.0908052176847589
"4830","4830","Accra Zoo",2013-06-05 00:00:00,"2017-09-03","E. helvum","A","F","NRS","297","120.6",29,5,3.36729582998647,1.6094379124341,0.148574994665715,-0.0932960799352808
"6479","6479","Accra Zoo",2013-06-05 00:00:00,"2017-09-03","E. helvum","A","F","NRS","285","119.4",14,6.25,2.63905732961526,1.83258146374831,0.033415281635151,-0.0490019143054058
"8229","8229","Accra Zoo",2013-06-05 00:00:00,"2017-09-03","E. helvum","A","F","NRS","245","124.6",18,9,2.89037175789616,2.19722457733622,0.0731567913555473,0.0233800226761073
"2966","2966","Accra Zoo",2013-06-05 00:00:00,"2017-08-03","E. helvum","A","M","NRS","215","117",14.5,6.5,2.67414864942653,1.87180217690159,-0.0056635916544058,0.037847882746098
"1662","1662","Accra Zoo",2013-06-05 00:00:00,"2017-08-03","E. helvum","SA","F","NRS","196","116.6",12.5,9,2.52572864430826,2.19722457733622,-0.0365789656540223,0.0958240466873362
NA,NA,"Accra Zoo",2013-06-05 00:00:00,"2017-09-03","E. helvum","A","M","NRS","257","121.8",12,13,2.484906649788,2.56494935746154,0.00903872362108764,0.0963736728226214
"5368","5368","Accra Zoo",2013-06-05 00:00:00,"2017-09-03","E. helvum","SA","M","NRS","203","117",18,6.25,2.89037175789616,1.83258146374831,0.0731567913555473,-0.0490019143054058
"7828","7828","Accra Zoo",2013-06-05 00:00:00,"2017-09-03","E. helvum","A","M","NRS","208","108",14.75,5.75,2.69124308278583,1.74919985480926,0.0416676554884194,-0.065553227462698
"3913","3913","Accra Zoo",2013-06-05 00:00:00,"2017-08-03","E. helvum","A","F","NRS","185","111.9",28.25,12.25,3.34109345759245,2.50552593699074,0.133258706354688,0.150749983398406
"5961","5961","Accra Zoo",2013-06-05 00:00:00,"2017-09-03","E. helvum","A","F","NRS","285","120",16,5.5,2.77258872223978,1.70474809223843,0.0545312166583242,-0.074376936336453
"5524","5524","Accra Zoo",2013-06-05 00:00:00,"2017-09-03","E. helvum","SA","F","NRS","240","112",14,9.5,2.63905732961526,2.2512917986065,0.033415281635151,0.0341124074570614
"9186","9186","Accra Zoo",2013-06-05 00:00:00,"2017-09-03","E. helvum","A","M","NRS","215","121.3",18.5,8.75,2.91777073208428,2.16905370036952,0.0774895175204325,0.0177880820488622
"7128","7128","Accra Zoo",2013-06-05 00:00:00,"2017-09-03","E. helvum","A","F","NRS","215","118",18,7,2.89037175789616,1.94591014905531,0.0731567913555473,-0.0265060835810128
"1492","1492","Accra Zoo",2013-06-05 00:00:00,"2017-08-03","E. helvum","A","M","NRS","180","108",17,8.5,2.83321334405622,2.14006616349627,0.0274690343732842,0.0856408952909353
"6929","6929","Accra Zoo",2013-06-05 00:00:00,"2017-09-03","E. helvum","A","M","NRS","220","121.4",19.25,12.25,2.95751106073379,2.50552593699074,0.0837738389902333,0.0845780784031302
"5886","5886","Accra Zoo",2013-06-05 00:00:00,"2017-09-03","E. helvum","A","M","NRS","200","122.2",53.5,6,3.97968165390196,1.79175946922805,0.24541438960315,-0.0571051114445243
"1534","1534","Accra Zoo",2013-06-05 00:00:00,"2017-08-03","E. helvum","SA","M","NRS","165","113.2",12,7.25,2.484906649788,1.98100146886658,-0.0450820459968528,0.0573024625315523
"1191","1191","Accra Zoo",2013-06-05 00:00:00,"2017-08-03","E. helvum","SA","M","NRS","190","117.8",10.25,8.5,2.32727770558442,2.14006616349627,-0.0779156101739671,0.0856408952909353
"3179","3179","Accra Zoo",2013-06-05 00:00:00,"2017-09-03","E. helvum",NA,NA,NA,NA,NA,17.25,9.25,2.84781214347737,2.22462355152433,0.066426643223223,0.0288187400113356
"470082","82","Accra Zoo",2013-09-04 00:00:00,"2018-03-21","E. helvum","JUV","F",NA,"110","104",23.75,9.5,3.16758253048065,2.2512917986065,0.103648145849067,-0.0462763831689108
"450174","174","Accra Zoo",2013-09-04 00:00:00,"2018-03-21","E. helvum","A","M",NA,"190","117.4",25,4.75,3.2188758248682,1.55814461804655,0.113514721688314,-0.183580772670762
"450416","416","Accra Zoo",2013-09-04 00:00:00,"2018-03-21","E. helvum","JUV","M",NA,"120","105.8",15.5,10.75,2.7408400239252,2.37490575457367,0.0215616400975181,-0.0217898971324666
"470474","474","Accra Zoo",2013-09-04 00:00:00,"2018-03-21","E. helvum","A","F",NA,"90","96.4",18,7.5,2.89037175789616,2.01490302054226,0.0503249747831659,-0.0931022489698476
"460556","556","Accra Zoo",2013-09-04 00:00:00,"2018-03-21","E. helvum","JUV","M",NA,"100","99.6",15,9,2.70805020110221,2.19722457733622,0.0152543190821414,-0.0569864704588564
"930778","778","Accra Zoo",2013-09-04 00:00:00,"2018-03-21","E. helvum","A","F",NA,"180","117",19,6,2.94443897916644,1.79175946922805,0.0607251322589154,-0.137304389501851
"950832","832","Accra Zoo",2013-09-04 00:00:00,"2018-03-21","E. helvum","A","M",NA,"330","123",33.25,6.5,3.50405476710186,1.87180217690159,0.16837061844638,-0.121448860662634
"930890","890","Accra Zoo",2013-09-04 00:00:00,"2018-03-21","E. helvum","A","F",NA,"220","125.3",27,15,3.29583686600433,2.70805020110221,0.128318644074342,0.0442021405320032
"940949","949","Accra Zoo",2013-09-04 00:00:00,"2018-03-21","E. helvum","A","F",NA,"140","123.6",17.75,8,2.87638551592142,2.07944154167984,0.047634636430024,-0.0803179190429943
"480982","982","Accra Zoo",2013-09-04 00:00:00,"2018-03-21","E. helvum","A","M",NA,"110","116.2",17.75,7.5,2.87638551592142,2.01490302054226,0.047634636430024,-0.0931022489698476
"591037","1037","Accra Zoo",2013-09-04 00:00:00,"2018-03-21","E. helvum","A","F",NA,"210","125.7",20.75,6,3.03254624667671,1.79175946922805,0.0776730987964253,-0.137304389501851
"951383","1383","Accra Zoo",2013-09-04 00:00:00,"2018-03-21","E. helvum","A","F",NA,"210","126.4",40.25,13,3.69511000386457,2.56494935746154,0.205121250385943,0.0158555288392168
"491475","1475","Accra Zoo",2013-09-04 00:00:00,"2018-03-21","E. helvum","A","F",NA,"170","117",20.75,6.5,3.03254624667671,1.87180217690159,0.0776730987964253,-0.121448860662634
"591492","1492","Accra Zoo",2013-09-04 00:00:00,"2018-03-21","E. helvum","A","M",NA,"190","111.8",20,6.25,2.99573227355399,1.83258146374831,0.0705917080981622,-0.129218027480839
"951534","1534","Accra Zoo",2013-09-04 00:00:00,"2018-03-28","E. helvum","SA","M",NA,"160","112.5",12.75,12,2.54553127160443,2.484906649788,-0.0160071813215483,0
"461662","1662","Accra Zoo",2013-09-04 00:00:00,"2018-03-21","E. helvum","SA","F",NA,"230","119",17,11.25,2.83321334405622,2.42036812865043,0.0393302076944725,-0.0127843299268533
"461672","1672","Accra Zoo",2013-09-04 00:00:00,"2018-03-21","E. helvum","SA","M",NA,"100","99.5",18.75,8.5,2.93119375241642,2.14006616349627,0.0581773326722932,-0.0683088870210191
"681760","1760","Accra Zoo",2013-09-04 00:00:00,"2018-03-21","E. helvum","A","M",NA,"220","119.3",27.5,10,3.31418600467253,2.30258509299405,0.131848212030862,-0.0361157785109911
"481777","1777","Accra Zoo",2013-09-04 00:00:00,"2018-03-21","E. helvum","A","M",NA,"230","123.1",45.25,13.25,3.81220267014594,2.58399755243223,0.227644733930511,0.0196287545767155
"591879","1879","Accra Zoo",2013-09-04 00:00:00,"2018-03-21","E. helvum","SA","F",NA,"130","107.6",20.25,6.5,3.00815479355255,1.87180217690159,0.0729812550583214,-0.121448860662634
"461984","1984","Accra Zoo",2013-09-04 00:00:00,"2018-03-21","E. helvum","A","M",NA,"140","110.4",19,7.25,2.94443897916644,1.98100146886658,0.0607251322589154,-0.0998177518046634
"952183","2183","Accra Zoo",2013-09-04 00:00:00,"2018-03-21","E. helvum","SA","M",NA,"160","111.2",25,9.75,3.2188758248682,2.27726728500976,0.113514721688314,-0.0411309416196396
"482253","2253","Accra Zoo",2013-09-04 00:00:00,"2018-03-21","E. helvum","JUV","F",NA,"110","103.1",15.5,6,2.7408400239252,1.79175946922805,0.0215616400975181,-0.137304389501851
"952317","2317","Accra Zoo",2013-09-04 00:00:00,"2018-03-21","E. helvum","A","F",NA,"200","121.6",16.75,8,2.81839825827108,2.07944154167984,0.0364804362144111,-0.0803179190429943
"592453","2453","Accra Zoo",2013-09-04 00:00:00,"2018-03-21","E. helvum","A","F",NA,"270","119.3",27,6.5,3.29583686600433,1.87180217690159,0.128318644074342,-0.121448860662634
"602857","2857","Accra Zoo",2013-09-04 00:00:00,"2018-03-21","E. helvum",NA,NA,NA,"200","111.5",21.75,12.5,3.07961375753469,2.52572864430826,0.0867268195798109,0.00808636202101208
"682905","2905","Accra Zoo",2013-09-04 00:00:00,"2018-03-21","E. helvum","A","F",NA,"270","119.4",21.25,8.75,3.05635689537043,2.16905370036952,0.0822532212846243,-0.0625667933284082
"472926","2926","Accra Zoo",2013-09-04 00:00:00,"2018-03-21","E. helvum","JUV","M",NA,"70","95.9",28.5,13.75,3.3499040872746,2.62103882411258,0.138718801550092,0.0269661994038501
"932966","2966","Accra Zoo",2013-09-04 00:00:00,"2018-03-21","E. helvum","A","M",NA,"240","118.4",23,10,3.13549421592915,2.30258509299405,0.0974757641984781,-0.0361157785109911
"683072","3072","Accra Zoo",2013-09-04 00:00:00,"2018-03-28","E. helvum","A","M",NA,"240","120.8",28.75,4,3.35863776724336,1.38629436111989,0.14039877778863,-0.217622308544845
"923158","3158","Accra Zoo",2013-09-04 00:00:00,"2018-03-21","E. helvum","A","M",NA,"170","115.5",25.25,7.75,3.22882615572137,2.04769284336526,0.115428728093257,-0.0866069666822567
"483212","3212","Accra Zoo",2013-09-04 00:00:00,"2018-03-21","E. helvum","JUV","M",NA,"80","93.7",155,9.75,5.04342511691925,2.27726728500976,0.464477828609261,-0.0411309416196396
"603240","3240","Accra Zoo",2013-09-04 00:00:00,"2018-03-21","E. helvum","A","F",NA,"190","126.5",20.5,7,3.02042488614436,1.94591014905531,0.0753414816835993,-0.106768933860411
"933261","3261","Accra Zoo",2013-09-04 00:00:00,"2018-03-21","E. helvum","A","F",NA,"200","118",22.5,16.5,3.11351530921037,2.80336038090653,0.0932479883733176,0.0630819779148412
"3282","3282","Accra Zoo",2013-09-04 00:00:00,"2018-03-21","E. helvum","A","F",NA,"170","118.8",22.5,7,3.11351530921037,1.94591014905531,0.0932479883733176,-0.106768933860411
"463362","3362","Accra Zoo",2013-09-04 00:00:00,"2018-03-21","E. helvum","JUV","M",NA,"130","99.1",52,12.75,3.95124371858143,2.54553127160443,0.254390121715354,0.0120090320219751
"603428","3428","Accra Zoo",2013-09-04 00:00:00,"2018-03-21","E. helvum","A","M",NA,"220","119",16.5,10.75,2.80336038090653,2.37490575457367,0.033587809424689,-0.0217898971324666
"443442","3442","Accra Zoo",2013-09-04 00:00:00,"2018-03-21","E. helvum","JUV","F",NA,"90","96",24.25,7,3.18841661738349,1.94591014905531,0.107655708648899,-0.106768933860411
"483529","3529","Accra Zoo",2013-09-04 00:00:00,"2018-03-21","E. helvum","SA","M",NA,"190","117.4",17.75,8,2.87638551592142,2.07944154167984,0.047634636430024,-0.0803179190429943
"603603","3603","Accra Zoo",2013-09-04 00:00:00,"2018-03-21","E. helvum","SA","M",NA,"190","119.5",11.75,7,2.46385324059017,1.94591014905531,-0.0317184452796341,-0.106768933860411
"603647","3647","Accra Zoo",2013-09-04 00:00:00,"2018-03-21","E. helvum","A","M",NA,"200","114.3",63,15,4.14313472639153,2.70805020110221,0.291301519277828,0.0442021405320032
